[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
       15,          3,    3,         11.01,          3.30,       5.38,      53.74,    177.56,          8.23
       15,          3,    4,         11.96,          3.30,       6.14,      61.44,    202.99,          8.78
       15,          3,    5,         13.12,          3.30,       6.73,      67.25,    222.18,         10.35
       15,          3,    6,         13.62,          3.30,       7.12,      71.23,    235.30,         10.91
       15,          3,    7,         13.97,          3.30,       7.43,      74.26,    245.32,         11.28
       15,          4,    1,          4.42,          3.31,       2.91,      29.10,     96.25,          3.84
       15,          4,    2,          9.51,          3.30,       4.70,      47.00,    155.31,          6.81
       15,          4,    3,         11.88,          3.30,       6.05,      60.54,    200.01,          8.76
       15,          4,    4,         12.85,          3.30,       6.91,      69.06,    228.16,          9.44
       15,          4,    5,         13.93,          3.30,       7.48,      74.87,    247.30,         11.07
       15,          4,    6,         14.39,          3.30,       7.88,      78.83,    260.36,         11.64
       15,          4,    7,         14.72,          3.30,       8.19,      81.90,    270.48,         12.03
       16,          1,    1,          2.09,          3.31,       2.21,      22.06,     72.98,          3.33
       16,          1,    2,          7.14,          3.31,       3.40,      34.01,    112.47,          5.87
       16,          1,    3,          9.41,          3.31,       4.25,      42.54,    140.58,          7.51
       16,          1,    4,         10.48,          3.30,       4.75,      47.53,    157.06,          8.41
       16,          1,    5,         11.16,          3.30,       5.16,      51.54,    170.32,          8.96
       16,          1,    6,         11.44,          3.30,       5.46,      54.54,    180.21,          8.95
       16,          1,    7,         11.77,          3.30,       5.76,      57.57,    190.21,          9.07
       16,          2,    1,          3.17,          3.31,       2.45,      24.52,     81.10,          3.65
       16,          2,    2,          8.29,          3.31,       3.87,      38.65,    127.74,          6.51
       16,          2,    3,         10.66,          3.30,       4.91,      49.06,    162.13,          8.46
       16,          2,    4,         11.91,          3.30,       5.58,      55.74,    184.19,          9.72
       16,          2,    5,         12.80,          3.30,       6.12,      61.20,    202.19,         10.70
       16,          2,    6,         13.37,          3.30,       6.53,      65.27,    215.67,         11.36
       16,          2,    7,         13.82,          3.30,       6.88,      68.76,    227.19,         11.88
       16,          3,    1,          3.96,          3.31,       2.70,      27.01,     89.35,          3.83
       16,          3,    2,          8.87,          3.30,       4.34,      43.43,    143.53,          6.46
       16,          3,    3,         11.72,          3.30,       5.60,      56.04,    185.18,          9.24
       16,          3,    4,         13.09,          3.30,       6.42,      64.23,    212.22,         10.84
       16,          3,    5,         13.96,          3.30,       7.03,      70.25,    232.09,         11.99
       16,          3,    6,         14.50,          3.30,       7.44,      74.43,    245.87,         12.72
       16,          3,    7,         14.86,          3.30,       7.77,      77.73,    256.73,         13.19
       16,          4,    1,          4.60,          3.31,       2.95,      29.47,     97.45,          3.94
       16,          4,    2,          9.90,          3.30,       4.82,      48.20,    159.27,          7.23
       16,          4,    3,         12.48,          3.30,       6.30,      63.00,    208.15,          9.63
       16,          4,    4,         13.65,          3.30,       7.23,      72.30,    238.85,         10.79
       16,          4,    5,         14.85,          3.30,       7.88,      78.79,    260.22,         12.95
       16,          4,    6,         15.34,          3.30,       8.31,      83.08,    274.31,         13.69
       16,          4,    7,         15.69,          3.30,       8.65,      86.49,    285.54,         14.18
       17,          1,    1,          2.24,          3.31,       2.23,      22.29,     73.71,          3.40
       17,          1,    2,          7.48,          3.31,       3.47,      34.72,    114.79,          6.20
       17,          1,    3,          9.99,          3.30,       4.40,      44.03,    145.50,          8.25
       17,          1,    4,         11.19,          3.30,       4.93,      49.29,    162.87,          9.50
       17,          1,    5,         11.76,          3.30,       5.35,      53.51,    176.79,          9.85
       17,          1,    6,         12.15,          3.30,       5.66,      56.59,    187.00,         10.08
       17,          1,    7,         12.97,          3.30,       5.97,      59.72,    197.30,         11.47
       17,          2,    1,          3.32,          3.31,       2.48,      24.81,     82.07,          3.72
       17,          2,    2,          8.62,          3.31,       3.95,      39.46,    130.44,          6.87
       17,          2,    3,         11.32,          3.30,       5.07,      50.67,    167.44,          9.48
       17,          2,    4,         12.70,          3.30,       5.78,      57.76,    190.84,         11.19
       17,          2,    5,         13.61,          3.30,       6.35,      63.54,    209.95,         12.37
       17,          2,    6,         13.98,          3.30,       6.77,      67.73,    223.77,         12.54
       17,          2,    7,         14.30,          3.30,       7.14,      71.42,    235.91,         12.73
       17,          3,    1,          3.78,          3.31,       2.73,      27.27,     90.20,          3.62
       17,          3,    2,          9.52,          3.30,       4.43,      44.28,    146.35,          7.34
       17,          3,    3,         12.41,          3.30,       5.78,      57.79,    190.94,         10.47
       17,          3,    4,         13.92,          3.30,       6.67,      66.65,    220.22,         12.58
       17,          3,    5,         14.84,          3.30,       7.33,      73.29,    242.14,         14.01
       17,          3,    6,         15.40,          3.30,       7.79,      77.92,    257.35,         14.87
       17,          3,    7,         15.67,          3.30,       8.15,      81.53,    269.25,         15.07
       17,          4,    1,          4.44,          3.31,       2.98,      29.81,     98.58,          3.74
       17,          4,    2,         10.19,          3.30,       4.91,      49.16,    162.43,          7.56
       17,          4,    3,         13.27,          3.30,       6.50,      64.98,    214.67,         11.16
       17,          4,    4,         14.86,          3.30,       7.55,      75.44,    249.19,         13.61
       17,          4,    5,         15.78,          3.30,       8.29,      82.87,    273.65,         15.17
       17,          4,    6,         16.29,          3.30,       8.76,      87.60,    289.21,         16.08
       17,          4,    7,         16.65,          3.30,       9.14,      91.36,    301.55,         16.67
       18,          1,    1,          2.40,          3.31,       2.25,      22.53,     74.51,          3.48
       18,          1,    2,          7.90,          3.31,       3.54,      35.39,    117.01,          6.67
       18,          1,    3,         10.70,          3.30,       4.52,      45.22,    149.44,          9.40
       18,          1,    4,         11.78,          3.30,       5.10,      50.99,    168.47,         10.48
       18,          1,    5,         12.97,          3.30,       5.56,      55.57,    183.61,         12.45
       18,          1,    6,         13.49,          3.30,       5.90,      58.98,    194.85,         13.12
       18,          1,    7,         13.95,          3.30,       6.23,      62.28,    205.76,         13.71
       18,          2,    1,          3.48,          3.31,       2.51,      25.08,     82.96,          3.81
       18,          2,    2,          9.12,          3.31,       4.02,      40.19,    132.83,          7.54
       18,          2,    3,         12.19,          3.30,       5.22,      52.22,    172.53,         11.18
       18,          2,    4,         13.65,          3.30,       6.01,      60.10,    198.56,         13.30
       18,          2,    5,         14.29,          3.30,       6.64,      66.40,    219.39,         13.77
       18,          2,    6,         15.24,          3.30,       7.10,      71.00,    234.58,         15.90
       18,          2,    7,         15.72,          3.30,       7.51,      75.10,    248.06,         16.68
       18,          3,    1,          4.30,          3.31,       2.76,      27.60,     91.29,          4.03
       18,          3,    2,         10.06,          3.30,       4.51,      45.07,    148.94,          8.14
       18,          3,    3,         13.29,          3.30,       5.96,      59.60,    196.93,         12.38
       18,          3,    4,         14.89,          3.30,       6.97,      69.65,    230.09,         14.98
       18,          3,    5,         15.64,          3.30,       7.73,      77.32,    255.39,         15.87
       18,          3,    6,         16.10,          3.30,       8.27,      82.64,    272.87,         16.41
       18,          3,    7,         16.90,          3.30,       8.67,      86.69,    286.20,         18.69
       18,          4,    1,          4.91,          3.31,       3.01,      30.13,     99.64,          4.11
       18,          4,    2,         10.76,          3.30,       5.00,      49.94,    165.02,          8.47
       18,          4,    3,         14.11,          3.30,       6.70,      67.00,    221.37,         13.10
       18,          4,    4,         15.84,          3.30,       7.92,      79.18,    261.50,         16.20
       18,          4,    5,         16.84,          3.30,       8.78,      87.85,    290.01,         18.18
       18,          4,    6,         17.17,          3.30,       9.34,      93.40,    308.26,         18.35
       18,          4,    7,         17.39,          3.30,       9.77,      97.62,    322.18,         18.40
       19,          1,    1,          2.62,          3.31,       2.28,      22.76,     75.30,          3.62
       19,          1,    2,          8.66,          3.31,       3.58,      35.75,    118.21,          7.85
       19,          1,    3,         11.70,          3.30,       4.63,      46.26,    152.88,         11.56
       19,          1,    4,         13.12,          3.30,       5.29,      52.91,    174.83,         13.68
       19,          1,    5,         14.02,          3.30,       5.81,      58.07,    191.87,         15.08
       19,          1,    6,         14.57,          3.30,       6.19,      61.88,    204.47,         15.92
       19,          1,    7,         15.03,          3.30,       6.55,      65.54,    216.53,         16.60
       19,          2,    1,          3.51,          3.31,       2.53,      25.34,     83.83,          3.80
       19,          2,    2,          9.52,          3.31,       4.07,      40.66,    134.41,          8.16
       19,          2,    3,         13.07,          3.30,       5.36,      53.60,    177.11,         13.30
       19,          2,    4,         14.68,          3.30,       6.27,      62.71,    207.19,         16.09
       19,          2,    5,         15.70,          3.30,       6.98,      69.83,    230.71,         18.03
       19,          2,    6,         16.34,          3.30,       7.51,      75.13,    248.19,         19.25
       19,          2,    7,         16.83,          3.30,       7.98,      79.79,    263.54,         20.20
       19,          3,    1,          4.61,          3.31,       2.79,      27.91,     92.32,          4.27
       19,          3,    2,         10.62,          3.30,       4.57,      45.70,    151.04,          9.13
       19,          3,    3,         14.11,          3.30,       6.12,      61.18,    202.13,         14.51
       19,          3,    4,         15.86,          3.30,       7.28,      72.75,    240.34,         17.87
       19,          3,    5,         16.94,          3.30,       8.17,      81.74,    269.93,         20.13
       19,          3,    6,         17.56,          3.30,       8.78,      87.78,    289.82,         21.49
       19,          3,    7,         17.99,          3.30,       9.26,      92.57,    305.52,         22.38
       19,          4,    1,          5.23,          3.31,       3.04,      30.42,    100.61,          4.39
       19,          4,    2,         11.49,          3.30,       5.07,      50.65,    167.37,          9.87
       19,          4,    3,         14.49,          3.30,       6.87,      68.71,    226.99,         13.91
       19,          4,    4,         16.69,          3.30,       8.25,      82.54,    272.58,         18.81
       19,          4,    5,         17.81,          3.30,       9.30,      93.00,    306.96,         21.38
       19,          4,    6,         18.42,          3.30,       9.96,      99.59,    328.68,         22.83
       19,          4,    7,         18.82,          3.30,      10.46,     104.54,    344.98,         23.79
       20,          1,    1,          3.58,          3.31,       2.30,      22.95,     75.91,          4.47
       20,          1,    2,          9.41,          3.31,       3.62,      36.20,    119.71,          9.20
       20,          1,    3,         12.11,          3.30,       4.74,      47.43,    156.75,         12.33
       20,          1,    4,         13.98,          3.30,       5.53,      55.28,    182.65,         15.83
       20,          1,    5,         14.94,          3.30,       6.12,      61.17,    202.11,         17.58
       20,          1,    6,         15.51,          3.30,       6.54,      65.38,    216.02,         18.59
       20,          1,    7,         15.99,          3.30,       6.93,      69.28,    228.87,         19.46
       20,          2,    1,          4.79,          3.31,       2.56,      25.56,     84.55,          5.04
       20,          2,    2,         10.69,          3.31,       4.12,      41.22,    136.25,         10.52
       20,          2,    3,         13.73,          3.30,       5.50,      55.00,    181.70,         15.03
       20,          2,    4,         15.17,          3.30,       6.55,      65.45,    216.24,         17.16
       20,          2,    5,         16.61,          3.30,       7.36,      73.63,    243.23,         20.97
       20,          2,    6,         17.27,          3.30,       7.96,      79.57,    262.79,         22.43
       20,          2,    7,         17.78,          3.30,       8.47,      84.69,    279.66,         23.55
       20,          3,    1,          5.67,          3.31,       2.82,      28.18,     93.20,          5.39
       20,          3,    2,         11.63,          3.30,       4.64,      46.40,    153.34,         11.32
       20,          3,    3,         14.80,          3.30,       6.27,      62.67,    207.07,         16.55
       20,          3,    4,         16.63,          3.30,       7.56,      75.56,    249.57,         20.48
       20,          3,    5,         17.80,          3.30,       8.60,      86.04,    284.06,         23.20
       20,          3,    6,         18.18,          3.30,       9.32,      93.13,    307.37,         23.26
       20,          3,    7,         18.95,          3.30,       9.86,      98.58,    325.34,         26.10
       20,          4,    1,          6.26,          3.31,       3.07,      30.73,    101.62,          5.50
       20,          4,    2,         12.24,          3.30,       5.14,      51.40,    169.84,         11.55
       20,          4,    3,         15.45,          3.30,       7.01,      70.09,    231.55,         16.95
       20,          4,    4,         17.37,          3.30,       8.54,      85.40,    281.97,         21.21
       20,          4,    5,         18.62,          3.30,       9.78,      97.80,    322.75,         24.42
       20,          4,    6,         19.30,          3.30,      10.58,     105.77,    349.03,         26.26
       20,          4,    7,         19.65,          3.30,      11.16,     111.58,    368.17,         26.89
       21,          1,    1,          4.00,          3.31,       2.32,      23.16,     76.62,          4.86
       21,          1,    2,          9.96,          3.31,       3.67,      36.71,    121.36,         10.28
       21,          1,    3,         12.95,          3.30,       4.86,      48.54,    160.39,         14.56
       21,          1,    4,         14.61,          3.30,       5.73,      57.31,    189.36,         17.60
       21,          1,    5,         15.66,          3.30,       6.41,      64.12,    211.85,         19.71
       21,          1,    6,         16.26,          3.30,       6.86,      68.65,    226.79,         20.94
       21,          1,    7,         16.75,          3.30,       7.28,      72.80,    240.51,         21.94
       21,          2,    1,          5.55,          3.31,       2.58,      25.82,     85.38,          5.95
       21,          2,    2,         11.20,          3.31,       4.19,      41.93,    138.60,         11.62
       21,          2,    3,         14.04,          3.30,       5.62,      56.19,    185.64,         15.80
       21,          2,    4,         16.07,          3.30,       6.77,      67.64,    223.49,         20.40
       21,          2,    5,         17.27,          3.30,       7.70,      77.01,    254.39,         23.26
       21,          2,    6,         17.97,          3.30,       8.36,      83.59,    275.98,         24.98
       21,          2,    7,         18.50,          3.30,       8.92,      89.22,    294.52,         26.28
       21,          3,    1,          6.45,          3.31,       2.85,      28.48,     94.19,          6.37
       21,          3,    2,         12.16,          3.30,       4.71,      47.06,    155.52,         12.59
       21,          3,    3,         15.24,          3.30,       6.39,      63.92,    211.20,         17.96
       21,          3,    4,         16.83,          3.30,       7.78,      77.81,    257.01,         20.77
       21,          3,    5,         18.46,          3.30,       8.98,      89.78,    296.35,         25.83
       21,          3,    6,         19.20,          3.30,       9.81,      98.05,    323.57,         27.87
       21,          3,    7,         19.70,          3.30,      10.44,     104.40,    344.52,         29.23
       21,          4,    1,          7.10,          3.31,       3.10,      31.00,    102.51,          6.61
       21,          4,    2,         12.83,          3.30,       5.22,      52.21,    172.49,         12.98
       21,          4,    3,         15.96,          3.30,       7.14,      71.43,    236.00,         18.68
       21,          4,    4,         17.89,          3.30,       8.76,      87.63,    289.26,         23.28
       21,          4,    5,         19.24,          3.30,      10.19,     101.89,    336.23,         26.93
       21,          4,    6,         19.78,          3.30,      11.16,     111.58,    368.19,         27.69
       21,          4,    7,         20.13,          3.30,      11.86,     118.54,    391.01,         28.15
       22,          1,    1,          4.74,          3.31,       2.34,      23.37,     77.29,          5.73
       22,          1,    2,         10.30,          3.31,       3.72,      37.23,    123.07,         10.96
       22,          1,    3,         13.31,          3.30,       4.95,      49.46,    163.43,         15.53
       22,          1,    4,         15.07,          3.30,       5.91,      59.10,    195.26,         18.89
       22,          1,    5,         16.21,          3.30,       6.68,      66.74,    220.50,         21.39
       22,          1,    6,         16.85,          3.30,       7.17,      71.73,    236.98,         22.85
       22,          1,    7,         17.36,          3.30,       7.63,      76.26,    251.90,         24.02
       22,          2,    1,          5.86,          3.31,       2.60,      26.03,     86.11,          6.32
       22,          2,    2,         11.24,          3.31,       4.25,      42.52,    140.53,         11.53
       22,          2,    3,         14.64,          3.30,       5.73,      57.34,    189.44,         17.71
       22,          2,    4,         16.50,          3.30,       6.96,      69.60,    229.94,         21.79
       22,          2,    5,         17.80,          3.30,       8.04,      80.37,    265.43,         25.08
       22,          2,    6,         18.57,          3.30,       8.78,      87.80,    289.87,         27.14
       22,          2,    7,         19.13,          3.30,       9.42,      94.24,    311.04,         28.62
       22,          3,    1,          7.00,          3.31,       2.87,      28.70,     94.93,          7.19
       22,          3,    2,         12.23,          3.30,       4.78,      47.77,    157.87,         12.58
       22,          3,    3,         15.65,          3.30,       6.54,      65.36,    215.96,         19.25
       22,          3,    4,         17.57,          3.30,       8.02,      80.17,    264.78,         23.85
       22,          3,    5,         18.97,          3.30,       9.38,      93.81,    309.63,         27.75
       22,          3,    6,         19.82,          3.30,      10.37,     103.71,    342.23,         30.24
       22,          3,    7,         20.38,          3.30,      11.15,     111.48,    367.87,         31.85
       22,          4,    1,          7.73,          3.31,       3.13,      31.28,    103.42,          7.58
       22,          4,    2,         13.05,          3.30,       5.30,      52.98,    175.05,         13.46
       22,          4,    3,         16.04,          3.30,       7.30,      73.02,    241.23,         18.59
       22,          4,    4,         18.33,          3.30,       9.02,      90.22,    297.84,         24.96
       22,          4,    5,         19.76,          3.30,      10.64,     106.41,    351.12,         29.05
       22,          4,    6,         20.65,          3.30,      11.83,     118.34,    390.39,         31.79
       22,          4,    7,         21.20,          3.30,      12.70,     126.99,    418.77,         33.52

