[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
       15,          3,    3,         10.91,          3.30,       5.37,      53.73,    177.54,          8.04
       15,          3,    4,         11.98,          3.30,       6.15,      61.46,    203.05,          8.81
       15,          3,    5,         13.15,          3.30,       6.73,      67.26,    222.22,         10.43
       15,          3,    6,         13.66,          3.30,       7.13,      71.25,    235.39,         10.99
       15,          3,    7,         14.01,          3.30,       7.42,      74.23,    245.23,         11.37
       15,          4,    1,          4.46,          3.31,       2.91,      29.08,     96.17,          3.87
       15,          4,    2,          9.54,          3.30,       4.70,      47.04,    155.45,          6.85
       15,          4,    3,         11.91,          3.30,       6.05,      60.53,    199.99,          8.83
       15,          4,    4,         12.84,          3.30,       6.91,      69.08,    228.25,          9.41
       15,          4,    5,         13.96,          3.30,       7.49,      74.87,    247.32,         11.15
       15,          4,    6,         14.42,          3.30,       7.88,      78.83,    260.38,         11.72
       15,          4,    7,         14.75,          3.30,       8.19,      81.90,    270.49,         12.12
       16,          1,    1,          2.12,          3.31,       2.21,      22.06,     72.98,          3.35
       16,          1,    2,          7.17,          3.31,       3.40,      34.01,    112.46,          5.92
       16,          1,    3,          9.44,          3.31,       4.26,      42.56,    140.69,          7.56
       16,          1,    4,         10.48,          3.30,       4.75,      47.55,    157.13,          8.42
       16,          1,    5,         10.92,          3.30,       5.16,      51.58,    170.46,          8.47
       16,          1,    6,         11.75,          3.30,       5.46,      54.57,    180.31,          9.59
       16,          1,    7,         12.19,          3.30,       5.76,      57.55,    190.15,         10.00
       16,          2,    1,          3.20,          3.31,       2.45,      24.50,     81.02,          3.68
       16,          2,    2,          8.32,          3.31,       3.87,      38.62,    127.68,          6.57
       16,          2,    3,         10.70,          3.30,       4.91,      49.09,    162.21,          8.52
       16,          2,    4,         11.95,          3.30,       5.58,      55.73,    184.14,          9.80
       16,          2,    5,         12.79,          3.30,       6.12,      61.18,    202.14,         10.70
       16,          2,    6,         13.07,          3.30,       6.53,      65.26,    215.62,         10.60
       16,          2,    7,         13.85,          3.30,       6.88,      68.80,    227.30,         11.96
       16,          3,    1,          4.02,          3.31,       2.70,      27.01,     89.33,          3.88
       16,          3,    2,          9.24,          3.31,       4.34,      43.44,    143.58,          7.03
       16,          3,    3,         11.75,          3.30,       5.61,      56.05,    185.18,          9.30
       16,          3,    4,         13.12,          3.30,       6.42,      64.24,    212.23,         10.91
       16,          3,    5,         13.97,          3.30,       7.03,      70.24,    232.05,         12.00
       16,          3,    6,         14.21,          3.30,       7.45,      74.44,    245.92,         11.88
       16,          3,    7,         14.90,          3.30,       7.78,      77.73,    256.74,         13.28
       16,          4,    1,          4.63,          3.31,       2.95,      29.46,     97.44,          3.97
       16,          4,    2,          9.93,          3.30,       4.82,      48.17,    159.19,          7.29
       16,          4,    3,         12.58,          3.30,       6.30,      62.99,    208.10,          9.85
       16,          4,    4,         14.02,          3.30,       7.23,      72.27,    238.77,         11.77
       16,          4,    5,         14.88,          3.30,       7.88,      78.81,    260.27,         13.03
       16,          4,    6,         15.38,          3.30,       8.31,      83.08,    274.33,         13.79
       16,          4,    7,         15.66,          3.30,       8.65,      86.47,    285.51,         14.11
       17,          1,    1,          1.96,          3.31,       2.23,      22.28,     73.72,          3.19
       17,          1,    2,          7.52,          3.31,       3.47,      34.72,    114.82,          6.25
       17,          1,    3,         10.03,          3.30,       4.40,      44.05,    145.58,          8.31
       17,          1,    4,         11.23,          3.30,       4.92,      49.26,    162.77,          9.60
       17,          1,    5,         12.03,          3.30,       5.35,      53.50,    176.76,         10.48
       17,          1,    6,         12.54,          3.30,       5.66,      56.61,    187.03,         11.05
       17,          1,    7,         13.00,          3.30,       5.98,      59.79,    197.54,         11.54
       17,          2,    1,          3.35,          3.31,       2.48,      24.81,     82.06,          3.75
       17,          2,    2,          8.49,          3.31,       3.95,      39.47,    130.46,          6.66
       17,          2,    3,         11.00,          3.30,       5.07,      50.70,    167.51,          8.79
       17,          2,    4,         12.73,          3.30,       5.78,      57.77,    190.87,         11.27
       17,          2,    5,         13.65,          3.30,       6.36,      63.56,    209.98,         12.48
       17,          2,    6,         14.23,          3.30,       6.77,      67.71,    223.72,         13.29
       17,          2,    7,         14.69,          3.30,       7.14,      71.43,    235.97,         13.92
       17,          3,    1,          4.17,          3.31,       2.73,      27.31,     90.32,          3.96
       17,          3,    2,          9.56,          3.30,       4.43,      44.30,    146.40,          7.39
       17,          3,    3,         12.35,          3.30,       5.78,      57.78,    190.91,         10.31
       17,          3,    4,         13.61,          3.30,       6.67,      66.65,    220.21,         11.74
       17,          3,    5,         14.88,          3.30,       7.33,      73.30,    242.17,         14.11
       17,          3,    6,         15.43,          3.30,       7.79,      77.93,    257.45,         14.99
       17,          3,    7,         15.81,          3.30,       8.15,      81.52,    269.23,         15.58
       17,          4,    1,          4.78,          3.31,       2.98,      29.80,     98.57,          4.05
       17,          4,    2,         10.22,          3.30,       4.92,      49.15,    162.44,          7.62
       17,          4,    3,         13.31,          3.30,       6.50,      64.98,    214.69,         11.24
       17,          4,    4,         14.90,          3.30,       7.54,      75.41,    249.12,         13.73
       17,          4,    5,         15.79,          3.30,       8.28,      82.83,    273.55,         15.23
       17,          4,    6,         16.23,          3.30,       8.76,      87.58,    289.14,         15.86
       17,          4,    7,         16.34,          3.30,       9.14,      91.36,    301.56,         15.51
       18,          1,    1,          2.43,          3.31,       2.26,      22.55,     74.58,          3.50
       18,          1,    2,          7.93,          3.31,       3.54,      35.40,    117.04,          6.71
       18,          1,    3,         10.85,          3.31,       4.53,      45.24,    149.53,          9.74
       18,          1,    4,         12.17,          3.30,       5.10,      51.00,    168.54,         11.44
       18,          1,    5,         13.00,          3.30,       5.56,      55.57,    183.62,         12.54
       18,          1,    6,         13.52,          3.30,       5.90,      58.97,    194.85,         13.21
       18,          1,    7,         13.97,          3.30,       6.23,      62.24,    205.65,         13.76
       18,          2,    1,          3.15,          3.31,       2.51,      25.09,     83.00,          3.53
       18,          2,    2,          9.16,          3.31,       4.02,      40.18,    132.82,          7.60
       18,          2,    3,         12.22,          3.30,       5.22,      52.21,    172.51,         11.27
       18,          2,    4,         13.71,          3.30,       6.01,      60.16,    198.77,         13.48
       18,          2,    5,         14.67,          3.30,       6.64,      66.40,    219.39,         15.02
       18,          2,    6,         15.27,          3.30,       7.10,      71.00,    234.57,         16.03
       18,          2,    7,         15.73,          3.30,       7.51,      75.11,    248.11,         16.74
       18,          3,    1,          4.26,          3.31,       2.76,      27.63,     91.38,          3.99
       18,          3,    2,          9.77,          3.31,       4.51,      45.10,    149.06,          7.60
       18,          3,    3,         13.32,          3.30,       5.96,      59.60,    196.92,         12.47
       18,          3,    4,         14.95,          3.30,       6.97,      69.66,    230.14,         15.21
       18,          3,    5,         15.94,          3.30,       7.73,      77.32,    255.40,         17.02
       18,          3,    6,         16.53,          3.30,       8.27,      82.65,    272.95,         18.09
       18,          3,    7,         16.93,          3.30,       8.67,      86.69,    286.20,         18.83
       18,          4,    1,          4.94,          3.31,       3.01,      30.15,     99.69,          4.14
       18,          4,    2,         10.79,          3.30,       5.00,      49.94,    165.01,          8.53
       18,          4,    3,         14.06,          3.30,       6.70,      67.00,    221.37,         12.95
       18,          4,    4,         15.88,          3.30,       7.92,      79.17,    261.49,         16.32
       18,          4,    5,         16.87,          3.30,       8.78,      87.83,    289.99,         18.33
       18,          4,    6,         17.42,          3.30,       9.34,      93.36,    308.14,         19.45
       18,          4,    7,         17.79,          3.30,       9.77,      97.65,    322.27,         20.19
       19,          1,    1,          2.65,          3.31,       2.28,      22.76,     75.27,          3.64
       19,          1,    2,          8.69,          3.31,       3.57,      35.75,    118.21,          7.91
       19,          1,    3,         11.66,          3.30,       4.63,      46.26,    152.88,         11.43
       19,          1,    4,         13.16,          3.30,       5.29,      52.91,    174.82,         13.78
       19,          1,    5,         14.05,          3.30,       5.81,      58.06,    191.83,         15.19
       19,          1,    6,         14.60,          3.30,       6.19,      61.91,    204.55,         16.02
       19,          1,    7,         15.07,          3.30,       6.56,      65.54,    216.52,         16.77
       19,          2,    1,          3.79,          3.31,       2.53,      25.33,     83.78,          4.04
       19,          2,    2,          9.91,          3.31,       4.07,      40.65,    134.38,          8.92
       19,          2,    3,         12.79,          3.30,       5.36,      53.60,    177.12,         12.47
       19,          2,    4,         14.68,          3.30,       6.27,      62.71,    207.17,         16.09
       19,          2,    5,         15.73,          3.30,       6.98,      69.83,    230.68,         18.16
       19,          2,    6,         16.37,          3.30,       7.51,      75.11,    248.12,         19.39
       19,          2,    7,         16.87,          3.30,       7.98,      79.80,    263.57,         20.34
       19,          3,    1,          4.64,          3.31,       2.79,      27.90,     92.29,          4.30
       19,          3,    2,         10.87,          3.30,       4.57,      45.71,    151.06,          9.66
       19,          3,    3,         14.13,          3.30,       6.12,      61.17,    202.12,         14.59
       19,          3,    4,         15.78,          3.30,       7.28,      72.77,    240.41,         17.53
       19,          3,    5,         16.60,          3.30,       8.17,      81.73,    269.90,         18.63
       19,          3,    6,         17.59,          3.30,       8.78,      87.78,    289.79,         21.66
       19,          3,    7,         18.02,          3.30,       9.26,      92.55,    305.46,         22.55
       19,          4,    1,          5.26,          3.31,       3.05,      30.44,    100.69,          4.42
       19,          4,    2,         11.54,          3.30,       5.07,      50.66,    167.40,          9.99
       19,          4,    3,         14.86,          3.30,       6.87,      68.69,    226.92,         15.14
       19,          4,    4,         16.70,          3.30,       8.25,      82.53,    272.55,         18.85
       19,          4,    5,         17.53,          3.30,       9.31,      93.02,    307.03,         20.07
       19,          4,    6,         18.09,          3.30,       9.96,      99.60,    328.70,         21.17
       19,          4,    7,         18.85,          3.30,      10.45,     104.54,    344.99,         23.97
       20,          1,    1,          3.61,          3.31,       2.29,      22.94,     75.89,          4.50
       20,          1,    2,          9.45,          3.31,       3.62,      36.17,    119.61,          9.30
       20,          1,    3,         12.46,          3.30,       4.74,      47.42,    156.72,         13.36
       20,          1,    4,         14.01,          3.30,       5.53,      55.27,    182.63,         15.95
       20,          1,    5,         14.96,          3.30,       6.12,      61.16,    202.08,         17.67
       20,          1,    6,         15.28,          3.30,       6.54,      65.37,    215.98,         17.67
       20,          1,    7,         15.65,          3.30,       6.93,      69.23,    228.73,         18.01
       20,          2,    1,          4.44,          3.31,       2.56,      25.58,     84.60,          4.66
       20,          2,    2,         10.72,          3.31,       4.12,      41.24,    136.33,         10.59
       20,          2,    3,         13.82,          3.30,       5.50,      54.98,    181.64,         15.37
       20,          2,    4,         15.54,          3.30,       6.55,      65.45,    216.25,         18.72
       20,          2,    5,         16.64,          3.30,       7.36,      73.64,    243.28,         21.13
       20,          2,    6,         17.31,          3.30,       7.95,      79.54,    262.71,         22.61
       20,          2,    7,         17.81,          3.30,       8.47,      84.67,    279.54,         23.71
       20,          3,    1,          5.59,          3.31,       2.82,      28.18,     93.20,          5.30
       20,          3,    2,         11.32,          3.30,       4.63,      46.35,    153.19,         10.55
       20,          3,    3,         14.83,          3.30,       6.27,      62.64,    206.96,         16.69
       20,          3,    4,         16.67,          3.30,       7.56,      75.56,    249.59,         20.65
       20,          3,    5,         17.85,          3.30,       8.61,      86.06,    284.12,         23.49
       20,          3,    6,         18.52,          3.30,       9.31,      93.15,    307.43,         25.17
       20,          3,    7,         18.98,          3.30,       9.86,      98.59,    325.35,         26.31
       20,          4,    1,          6.29,          3.31,       3.07,      30.72,    101.61,          5.55
       20,          4,    2,         12.27,          3.30,       5.14,      51.39,    169.82,         11.63
       20,          4,    3,         15.42,          3.30,       7.01,      70.10,    231.59,         16.85
       20,          4,    4,         17.07,          3.30,       8.54,      85.39,    281.96,         19.82
       20,          4,    5,         18.65,          3.30,       9.78,      97.81,    322.80,         24.60
       20,          4,    6,         19.33,          3.30,      10.58,     105.79,    349.13,         26.45
       20,          4,    7,         19.77,          3.30,      11.16,     111.56,    368.12,         27.63
       21,          1,    1,          4.37,          3.31,       2.31,      23.14,     76.54,          5.30
       21,          1,    2,          9.99,          3.31,       3.67,      36.71,    121.37,         10.34
       21,          1,    3,         12.98,          3.30,       4.85,      48.51,    160.31,         14.67
       21,          1,    4,         14.65,          3.30,       5.73,      57.32,    189.39,         17.72
       21,          1,    5,         15.69,          3.30,       6.41,      64.10,    211.80,         19.84
       21,          1,    6,         16.13,          3.30,       6.87,      68.66,    226.83,         20.33
       21,          1,    7,         16.42,          3.30,       7.28,      72.82,    240.56,         20.33
       21,          2,    1,          5.20,          3.31,       2.58,      25.80,     85.33,          5.49
       21,          2,    2,         11.24,          3.31,       4.19,      41.92,    138.56,         11.72
       21,          2,    3,         14.30,          3.30,       5.62,      56.18,    185.62,         16.75
       21,          2,    4,         16.10,          3.30,       6.76,      67.61,    223.38,         20.56
       21,          2,    5,         17.30,          3.30,       7.70,      77.02,    254.42,         23.43
       21,          2,    6,         18.00,          3.30,       8.36,      83.59,    276.02,         25.17
       21,          2,    7,         18.53,          3.30,       8.92,      89.21,    294.47,         26.46
       21,          3,    1,          6.30,          3.31,       2.85,      28.45,     94.09,          6.17
       21,          3,    2,         11.87,          3.30,       4.71,      47.07,    155.55,         11.78
       21,          3,    3,         15.30,          3.30,       6.40,      63.97,    211.35,         18.19
       21,          3,    4,         17.19,          3.30,       7.78,      77.77,    256.90,         22.57
       21,          3,    5,         18.49,          3.30,       8.98,      89.79,    296.40,         26.02
       21,          3,    6,         19.23,          3.30,       9.80,      98.04,    323.55,         28.07
       21,          3,    7,         19.74,          3.30,      10.44,     104.36,    344.39,         29.46
       21,          4,    1,          7.13,          3.31,       3.10,      31.00,    102.52,          6.66
       21,          4,    2,         12.85,          3.30,       5.22,      52.17,    172.37,         13.07
       21,          4,    3,         15.70,          3.30,       7.14,      71.42,    235.93,         17.59
       21,          4,    4,         17.55,          3.30,       8.76,      87.61,    289.23,         21.50
       21,          4,    5,         19.29,          3.30,      10.19,     101.87,    336.16,         27.26
       21,          4,    6,         20.07,          3.30,      11.16,     111.58,    368.17,         29.58
       21,          4,    7,         20.56,          3.30,      11.85,     118.51,    390.98,         31.06
       22,          1,    1,          4.77,          3.31,       2.33,      23.35,     77.24,          5.77
       22,          1,    2,         10.33,          3.31,       3.73,      37.24,    123.14,         11.02
       22,          1,    3,         13.35,          3.30,       4.95,      49.46,    163.44,         15.63
       22,          1,    4,         15.03,          3.30,       5.91,      59.10,    195.25,         18.74
       22,          1,    5,         15.94,          3.30,       6.68,      66.79,    220.66,         20.09
       22,          1,    6,         16.88,          3.30,       7.18,      71.74,    237.00,         23.02
       22,          1,    7,         17.39,          3.30,       7.63,      76.26,    251.89,         24.20
       22,          2,    1,          6.07,          3.31,       2.60,      26.03,     86.10,          6.64
       22,          2,    2,         11.63,          3.31,       4.25,      42.51,    140.49,         12.61
       22,          2,    3,         14.67,          3.30,       5.73,      57.31,    189.35,         17.86
       22,          2,    4,         16.53,          3.30,       6.96,      69.58,    229.88,         21.96
       22,          2,    5,         17.80,          3.30,       8.04,      80.34,    265.33,         25.12
       22,          2,    6,         18.29,          3.30,       8.78,      87.78,    289.80,         25.50
       22,          2,    7,         19.16,          3.30,       9.42,      94.21,    310.98,         28.84
       22,          3,    1,          6.67,          3.31,       2.87,      28.71,     94.95,          6.64
       22,          3,    2,         12.59,          3.30,       4.78,      47.77,    157.85,         13.67
       22,          3,    3,         15.68,          3.30,       6.54,      65.34,    215.87,         19.38
       22,          3,    4,         17.60,          3.30,       8.02,      80.13,    264.66,         24.01
       22,          3,    5,         19.00,          3.30,       9.38,      93.78,    309.56,         27.93
       22,          3,    6,         19.85,          3.30,      10.37,     103.70,    342.24,         30.44
       22,          3,    7,         20.39,          3.30,      11.15,     111.45,    367.77,         31.90
       22,          4,    1,          7.77,          3.31,       3.13,      31.26,    103.38,          7.64
       22,          4,    2,         13.18,          3.30,       5.30,      53.00,    175.14,         13.86
       22,          4,    3,         16.07,          3.30,       7.30,      72.98,    241.10,         18.73
       22,          4,    4,         18.36,          3.30,       9.02,      90.20,    297.77,         25.15
       22,          4,    5,         19.80,          3.30,      10.64,     106.38,    351.05,         29.27
       22,          4,    6,         20.68,          3.30,      11.83,     118.32,    390.38,         32.03
       22,          4,    7,         21.24,          3.30,      12.70,     126.96,    418.65,         33.80

